,Run1_1pM Pb_E1,Run2_1pM Pb_E1,Run3_1pM Pb_E1,Run4_1pM Pb_E1,Run5_1pM Pb_E1,Run6_1pM Pb_E1,Run7_1pM Pb_E1,CQD1_1pM Pb_E1,CQD2_1pM Pb_E1,CQD3_1pM Pb_E1,CQD4_1pM Pb_E1,CQD5_1pM Pb_E1,CQD6_1pM Pb_E1,CQD7_1pM Pb_E1,Run1_5pM Pb_E1,Run2_5pM Pb_E1,Run3_5pM Pb_E1,Run4_5pM Pb_E1,Run5_5pM Pb_E1,Run6_5pM Pb_E1,Run7_5pM Pb_E1,CQD1_5pM Pb_E1,CQD2_5pM Pb_E1,CQD3_5pM Pb_E1,CQD4_5pM Pb_E1,CQD5_5pM Pb_E1,CQD6_5pM Pb_E1,CQD7_5pM Pb_E1,Run1_1pM Pb_E2,Run2_1pM Pb_E2,Run3_1pM Pb_E2,Run4_1pM Pb_E2,Run5_1pM Pb_E2,Run6_1pM Pb_E2,Run7_1pM Pb_E2,CQD1_1pM Pb_E2,CQD2_1pM Pb_E2,CQD3_1pM Pb_E2,CQD4_1pM Pb_E2,CQD5_1pM Pb_E2,CQD6_1pM Pb_E2,CQD7_1pM Pb_E2,Run1_5pM Pb_E2,Run2_5pM Pb_E2,Run3_5pM Pb_E2,Run4_5pM Pb_E2,Run5_5pM Pb_E2,Run6_5pM Pb_E2,Run7_5pM Pb_E2,CQD1_5pM Pb_E2,CQD2_5pM Pb_E2,CQD3_5pM Pb_E2,CQD4_5pM Pb_E2,CQD5_5pM Pb_E2,CQD6_5pM Pb_E2,CQD7_5pM Pb_E2,Run1_1pM Pb_E3,Run2_1pM Pb_E3,Run3_1pM Pb_E3,Run4_1pM Pb_E3,Run5_1pM Pb_E3,Run6_1pM Pb_E3,Run7_1pM Pb_E3,CQD1_1pM Pb_E3,CQD2_1pM Pb_E3,CQD3_1pM Pb_E3,CQD4_1pM Pb_E3,CQD5_1pM Pb_E3,CQD6_1pM Pb_E3,CQD7_1pM Pb_E3,Run1_5pM Pb_E3,Run2_5pM Pb_E3,Run3_5pM Pb_E3,Run4_5pM Pb_E3,Run5_5pM Pb_E3,Run6_5pM Pb_E3,Run7_5pM Pb_E3,CQD1_5pM Pb_E3,CQD2_5pM Pb_E3,CQD3_5pM Pb_E3,CQD4_5pM Pb_E3,CQD5_5pM Pb_E3,CQD6_5pM Pb_E3,CQD7_5pM Pb_E3,Run1_1pM Pb_E4,Run2_1pM Pb_E4,Run3_1pM Pb_E4,Run4_1pM Pb_E4,Run5_1pM Pb_E4,Run6_1pM Pb_E4,Run7_1pM Pb_E4,CQD1_1pM Pb_E4,CQD2_1pM Pb_E4,CQD3_1pM Pb_E4,CQD4_1pM Pb_E4,CQD5_1pM Pb_E4,CQD6_1pM Pb_E4,CQD7_1pM Pb_E4,Run1_5pM Pb_E4,Run2_5pM Pb_E4,Run3_5pM Pb_E4,Run4_5pM Pb_E4,Run5_5pM Pb_E4,Run6_5pM Pb_E4,Run7_5pM Pb_E4,CQD1_5pM Pb_E4,CQD2_5pM Pb_E4,CQD3_5pM Pb_E4,CQD4_5pM Pb_E4,CQD5_5pM Pb_E4,CQD6_5pM Pb_E4,CQD7_5pM Pb_E4,Run1_1pM Pb_E5,Run2_1pM Pb_E5,Run3_1pM Pb_E5,Run4_1pM Pb_E5,Run5_1pM Pb_E5,Run6_1pM Pb_E5,Run7_1pM Pb_E5,CQD1_1pM Pb_E5,CQD2_1pM Pb_E5,CQD3_1pM Pb_E5,CQD4_1pM Pb_E5,CQD5_1pM Pb_E5,CQD6_1pM Pb_E5,CQD7_1pM Pb_E5,Run1_5pM Pb_E5,Run2_5pM Pb_E5,Run3_5pM Pb_E5,Run4_5pM Pb_E5,Run5_5pM Pb_E5,Run6_5pM Pb_E5,Run7_5pM Pb_E5,CQD1_5pM Pb_E5,CQD2_5pM Pb_E5,CQD3_5pM Pb_E5,CQD4_5pM Pb_E5,CQD5_5pM Pb_E5,CQD6_5pM Pb_E5,CQD7_5pM Pb_E5
125,457.7383728,456.589386,455.7673645,459.3919373,458.3890076,462.1953735,458.1228027,503.5479736,503.9711609,503.5310364,505.6059265,503.7055054,501.2198792,501.0348511,454.8820801,450.9482422,451.2389832,453.5175476,453.8144226,455.7432861,457.1862793,496.0027466,498.7970886,494.532959,497.3769531,495.6022949,494.836853,493.5375061,460.7612,461.0779419,458.5611572,459.5126953,461.161499,460.0121155,462.7356873,505.0325317,503.6230774,501.1245728,501.7661438,504.1722107,503.3446655,501.4344482,458.0073547,456.9229126,456.2061157,456.0579529,458.054657,457.6355896,454.6086731,501.7007446,501.6924744,501.5517578,501.9568787,502.9028015,503.7739868,498.7728271,458.3585205,459.2731323,457.7263489,460.4234924,460.4675903,460.3512268,462.4494324,501.5223083,503.3477478,503.5733032,501.5851135,505.5962219,503.6699829,502.4369812,447.5736694,444.5763855,442.9545593,446.9348755,444.0748901,445.3423462,444.1679993,487.395752,488.6923218,484.8869324,484.9248047,486.4570313,486.1401367,486.6070251,454.0081177,459.1352844,455.2618103,455.476532,457.2854309,452.0820007,455.2400818,498.0896301,495.2456055,495.7060242,495.6218567,494.6923523,495.8772583,495.7697449,442.2317505,440.374176,441.1037598,438.7328491,440.7791748,439.7915649,441.2618408,487.4815369,488.8981323,488.9617004,490.548584,489.5526428,489.3223267,488.3502808,462.9385986,464.0523682,463.8070068,466.5011902,468.7578125,463.7456055,465.9407959,504.350647,503.2341003,501.4256287,502.9386292,504.6150818,503.2059021,501.8833313,444.9021606,448.4143066,447.7944336,450.7937927,449.6437988,449.3764954,445.6740112,501.6722107,504.3127441,501.6487122,499.3661804,500.903656,500.4664001,502.6993103
66,759.5883179,753.8901367,755.805542,759.0767822,762.4954224,763.473999,760.8894653,832.9801025,830.8895264,832.265625,834.7936401,837.9118652,835.3601074,831.7126465,759.4366455,756.8041992,749.5221558,755.1802368,760.9720459,758.5684204,760.8184204,831.805603,829.4350586,830.0361328,829.979187,825.0895386,826.0355225,830.5111084,769.8198242,764.4926758,765.06073,762.3743896,763.857605,765.1210327,763.1627197,827.3117676,838.5762939,838.2712402,833.0458984,834.1549683,835.3396606,834.9915771,768.444397,765.5206299,765.1499634,764.1212769,761.8187256,761.2301025,761.5808105,840.1868286,838.3081055,839.2144775,841.5012817,837.2466431,840.149292,841.5753784,763.1248169,762.836792,763.7480469,771.0574341,760.9473877,764.7658691,763.755249,836.1970215,838.6665039,834.9407959,834.9793701,838.5814819,836.5357666,835.211731,740.7625732,745.7687988,743.203125,737.8070068,742.1170654,738.199646,741.2756348,815.4938354,811.2895508,817.6304321,816.7607422,814.8598633,813.1577759,814.1735229,760.5080566,758.4633179,755.7541504,755.994812,755.5825806,756.0811768,760.9928589,823.4664307,825.1758423,828.609375,822.8458862,824.8755493,829.0420532,827.0421143,733.8786011,731.5887451,731.1869507,730.5863037,733.9098511,734.3372803,727.9978027,811.9278564,814.4043579,818.3863525,811.9586182,813.7606812,813.868042,813.8855591,772.4249268,772.9470825,774.7382813,776.0508423,769.9139404,771.614563,769.9855957,836.2479858,840.9731445,837.1385498,839.0480957,839.2301636,838.05896,840.6158447,748.3085327,747.227417,746.6947632,746.833252,748.4165649,746.8921509,746.2764893,832.0490112,838.1243286,832.4674683,836.135498,831.6330566,832.8670044,837.2355957
121,508.6142883,504.8956909,505.6628113,510.2996216,513.7070313,513.5122681,511.2404785,562.2246704,560.9876709,560.0036621,560.019165,558.177124,556.0430908,557.7650757,506.5888672,505.0756226,500.409668,504.4123535,506.685791,504.5895691,506.3631592,553.0953369,551.1228638,550.4542236,549.7721558,547.1828613,549.5543823,548.1240845,514.0539551,513.8734741,512.9086914,513.9076538,511.1444092,512.5389404,511.5430298,557.4160156,557.1680908,560.6231079,559.8369751,561.1797485,560.230835,559.7582397,507.1716919,508.1432495,506.0911865,510.8506775,506.0324097,506.1347351,505.1942444,558.49823,558.9268188,559.7139893,558.5119629,557.4483643,557.4331665,558.3502808,510.8124084,511.7039185,507.7226257,514.3389893,511.4088745,513.5059204,512.7479248,557.3945313,561.7786865,560.2723999,561.6758423,560.006958,559.5432129,558.6342163,496.1534729,495.4966125,493.8892822,494.2779846,494.1185303,495.1906738,493.6739807,540.1899414,541.6340942,543.8708496,540.8640137,543.5172119,542.9801025,543.0891724,505.8448181,508.5737,505.3829651,506.3119507,506.6887817,508.2128601,506.670166,549.4362793,549.4470215,552.5402222,550.9580078,554.3224487,551.3929443,552.4557495,492.0848389,492.4402771,493.0977783,489.6838074,489.7146912,487.4611511,490.4555969,545.7827148,545.8692017,545.0250854,543.8271484,541.8839722,544.7947388,543.7075806,515.8563843,514.4260254,517.4631348,515.1239014,520.602417,520.3809204,518.9934082,559.652832,557.7561646,558.857605,558.777832,559.2089844,557.5599976,559.9694824,495.9918823,501.9909058,497.0936279,497.4610596,498.5180969,496.7472229,498.6660461,558.3429565,561.0114136,557.0228882,554.7114258,555.8433838,555.5862427,554.7508545
117,568.2833862,566.0836182,564.8155518,568.0792847,569.7663574,571.5421143,568.4103394,624.1221924,622.3383789,624.5600586,621.3380127,623.4125366,623.4695435,618.1849365,559.7666626,563.2850952,557.9590454,558.6503906,562.4799194,565.0600586,562.9498291,612.7582397,617.2719727,616.3865967,611.8091431,612.2041626,610.6811523,614.6921997,570.1607666,571.190979,568.277771,569.2873535,568.5092773,572.2972412,569.4493408,626.62677,623.6538696,623.9223022,621.8610229,622.1549072,624.3857422,622.8591309,572.4378662,564.795105,563.6196289,565.2214966,569.2773438,564.8109741,564.7214355,620.8769531,621.8139648,622.2683105,621.289978,622.7879028,620.5931396,620.6604614,566.7268677,570.0918579,568.8087158,567.9816895,571.4934082,569.1450195,572.465271,623.6712646,625.352356,626.9642334,624.5323486,624.812439,622.6321411,622.9743652,550.7120972,551.171814,548.1004639,549.5397339,547.2763062,553.0656738,549.6959839,602.8687744,605.3144531,601.9522095,605.2971191,604.6630859,605.9147339,601.68573,566.2296143,564.8922119,567.4250488,566.0554199,565.0921021,562.9680786,563.5939331,611.8369141,611.2225952,614.609375,615.1682739,614.1636353,614.6879272,612.3348999,545.5656738,544.5042725,545.5639038,542.5253906,544.3636475,540.2536011,549.7558594,604.5112915,607.3563843,603.0170288,606.6725464,604.6715088,606.1650391,607.1334839,574.5117188,575.2258911,573.1027222,574.7618408,579.1878052,576.9936523,577.242981,623.5015869,621.4572144,623.4381104,619.6891479,621.6365967,621.1494751,621.8707275,553.7496338,554.1038818,555.2258911,550.9561768,552.6279297,554.5306396,556.2787476,619.7647705,620.2893677,615.1682129,620.0377197,617.829895,619.5548706,616.4682007
80,886.6306763,886.2858276,881.3710327,887.7232666,889.1931763,889.2970581,885.9712524,975.6156616,972.7852783,971.2020874,978.9347534,979.4063721,974.8831177,970.5485229,884.5708618,887.8170166,877.2525024,883.2952271,884.6189575,887.0366211,886.2460938,968.6526489,967.6119385,961.8136597,968.5002441,968.6622314,970.2069092,968.8723145,895.1051025,890.5366821,893.2956543,896.0751343,896.7950439,895.8641357,894.2000732,974.99646,976.875061,979.5261841,972.7982788,979.394104,975.8626099,976.940979,893.6203613,895.5623779,889.6830444,895.3926392,889.3237305,891.302002,891.2874756,981.7261353,979.5531006,978.980957,986.4345093,981.171936,980.37146,982.8308716,896.6419678,894.9880981,894.4926147,895.3148804,892.2470093,894.2473755,893.7532959,973.375061,971.8773804,980.6705322,977.3359985,976.2591553,977.5637207,978.117981,866.3978271,865.2381592,864.9262085,863.895874,863.1103516,863.3950806,866.6082764,951.4885254,956.1306763,950.015625,961.5422363,950.0007324,948.9693604,950.0942383,882.5548096,881.1565552,886.4641724,884.298645,883.5836792,883.6220093,880.6687012,960.4547729,963.0673828,968.6761475,964.9465942,964.3869629,969.3490601,963.2130127,860.7244873,854.2949829,855.585083,853.960083,858.9578857,852.1587524,855.2848511,950.3268433,954.9190063,954.3429565,955.2797852,950.4268799,957.9973145,954.6570435,907.5522461,906.6156006,906.0079346,900.4238892,902.447998,904.8961182,905.4765015,983.5499878,979.7188721,977.7109375,976.8100586,976.9852295,982.7473755,981.3744507,870.522522,871.8677368,873.7183228,877.4488525,870.4694824,873.2409668,876.6972656,968.9359741,975.5633545,974.71698,976.4580078,970.765686,974.8566895,969.3294678
75,870.7434082,869.550354,860.1657104,866.505127,870.9520874,866.6841431,869.0842896,957.3461304,951.6061401,955.1428833,962.1925049,953.1029053,950.6860962,951.697998,867.3963623,860.2376709,857.8881226,851.4019165,865.7849731,865.4277954,871.8674316,947.9122314,941.5048828,945.5961304,943.4995728,944.0164185,940.9845581,944.4196777,871.1588745,872.8770752,870.8270874,870.2571411,874.1241455,870.2406006,873.0898438,954.6998901,953.28302,954.0444946,954.8174438,954.5016479,956.2835693,954.6987915,870.1124268,871.0938721,870.5116577,871.7900391,869.723938,869.2000732,870.4165039,955.8880615,955.7695923,962.8648071,957.7324219,955.9789429,958.8965454,959.4215088,874.7333374,872.9576416,875.6347046,876.4193726,870.272522,879.8251953,872.630127,952.2450562,953.7748413,955.9258423,953.7879028,959.4376221,956.4559937,958.4317017,844.0827026,846.463562,844.0771484,847.2407837,845.2054443,846.7745972,843.9684448,925.8885498,933.199707,927.0096436,926.0328369,930.2600708,929.0361938,922.9609375,862.6395874,861.6032104,862.4213867,867.5561523,859.9424438,861.8635864,866.0958862,939.8041992,941.3643799,932.3808594,936.6470337,940.6447754,939.5787354,939.9268799,840.6922607,833.276123,834.413269,836.7192993,837.8365479,830.1399536,838.036377,930.342041,928.7391968,927.7423706,929.8956299,931.6595459,931.6768188,932.1912231,884.3672485,884.1571045,882.8878784,885.3834839,882.1875,883.7114868,883.0602417,957.8632202,954.1751099,954.6298218,956.6763916,954.5291138,954.769043,954.6084595,848.9141235,854.1837158,853.0257568,850.7460327,852.2824707,852.4836426,851.5430908,951.138855,958.3536987,951.6566772,956.5522461,951.083374,951.2974243,953.4712524
69,806.2666016,802.8718872,802.4272461,807.5363159,811.4918823,809.050293,805.7644653,887.128479,884.0132446,884.6594849,885.8151855,888.0621338,883.6641235,883.5244751,809.1751709,802.2131348,801.0039063,797.2157593,806.0640259,803.2827148,804.8460083,877.7988892,873.9430542,878.7320557,881.7930298,879.6072998,875.6016235,877.9909058,811.4050903,809.5513916,808.2471924,810.3623657,815.1918335,807.1976318,811.7713623,888.9720459,888.7696533,892.2008057,885.5111694,888.0950928,887.9899292,885.9273682,813.0319214,808.1484985,814.5137939,812.5374146,816.1973267,809.7531738,808.7679443,893.2201538,892.9888916,892.3200684,891.4209595,887.8659058,894.024292,889.4937134,814.4088135,814.4238281,814.5043335,814.8883057,812.0498047,808.1161499,809.8081665,888.4974976,887.9873657,882.5611572,883.1207275,886.5301514,889.7602539,887.6437988,789.0698242,787.5332031,786.6785889,789.1490479,787.7077637,784.4157715,784.8389893,862.4470825,864.1082153,864.9877319,861.3198853,863.2396851,862.4193726,867.067688,802.0864258,801.7644653,802.7662354,803.7056274,803.8505859,801.5795288,799.3237305,872.3189087,871.8253174,877.4576416,876.2388306,872.8770142,874.1444092,875.7756348,778.0609741,780.3979492,778.4195557,778.4187622,776.072876,775.5795288,778.3366089,861.0374146,866.0596313,860.3136597,866.6983032,864.4904175,863.4589844,860.6598511,821.3390503,822.2354126,819.9051514,822.4828491,815.8973389,815.3527832,819.8083496,887.2978516,888.897522,889.0321045,889.0891724,888.4592896,887.7399292,891.8021851,790.8950806,791.6021118,791.4537354,796.19104,794.8588867,792.3823853,788.1637573,881.2141113,892.015625,886.475769,882.9994507,880.5974731,881.4476929,885.6015625
103,758.742981,756.6143188,758.5304565,761.9083862,760.5192261,762.9612427,760.2160034,829.9863892,837.0438232,837.6309204,831.8827515,835.8499756,836.4550781,836.5286865,757.3550415,752.8811646,748.8898926,750.9276123,756.3126831,747.3798218,758.4838257,825.4439087,819.7875977,823.03125,826.2943115,816.9986572,824.4497681,820.6851196,764.6490479,765.6290894,763.2203979,765.0413818,764.0615845,764.4637451,765.5427856,839.4576416,837.7319946,838.9436035,832.4920044,837.1600342,834.3814697,838.1014404,766.0082397,761.008606,758.4975586,759.935791,760.7759399,758.3873901,757.2406006,831.69104,828.8285522,834.255249,835.2678223,835.8991089,834.5784912,832.3250732,767.4542236,762.5466919,766.1682129,763.7600708,764.0664063,761.1114502,764.5826416,838.2182617,835.6010742,834.4304199,838.706604,837.7603149,835.8168945,833.5174561,743.0308228,739.5915527,737.194519,738.9039307,744.2324829,739.8471069,736.5552368,814.6126099,814.6422729,814.6901855,808.1665649,815.072876,810.4202271,807.6894531,754.7038574,754.6678467,755.6141357,754.87146,759.0073242,754.0072632,754.0244141,821.5559082,822.3163452,824.3067627,825.2822266,822.5495605,822.7714844,825.2645874,730.3221436,734.1201172,736.7007446,734.9241333,731.6296997,729.5717773,732.0043335,808.3887329,813.8115845,817.0731812,812.0506592,812.387207,813.9042358,808.2748413,776.9411011,768.6385498,770.2562866,770.8167114,773.6694946,772.9805908,777.907959,840.1835327,835.1454468,836.7489014,833.6574707,836.9055176,835.0151367,833.5673828,743.1162109,740.8633423,749.0735474,741.9594116,745.0432129,745.5571899,740.3903809,828.9298096,835.2425537,830.3082886,832.5073242,830.7653809,833.5102539,830.1872559
97,829.6776733,828.4641113,826.7017212,828.7787476,832.4750366,831.4041138,831.4251099,905.7973022,913.574707,911.3793335,914.6396484,914.3374023,914.8201294,910.5443115,824.9072266,824.9595337,821.0911255,824.2138062,824.0627441,829.5192261,825.2305908,901.6742554,903.3736572,899.9296265,903.2772827,901.1335449,901.2214966,900.2762451,831.3121948,832.9099121,835.3158569,839.5800171,835.6467285,838.5085449,838.3529053,916.765564,915.9538574,911.8723145,915.0391846,912.5217285,912.3166504,909.1812134,830.0990601,828.8660278,843.3972168,829.2080078,827.7252197,834.2429199,826.9719238,912.857605,909.96698,913.6224976,919.3964844,911.9596558,916.3267822,912.3544922,839.5584106,838.593689,831.8710327,833.8783569,836.4196167,833.5942993,831.7123413,912.4036865,913.1602173,911.5167847,910.8687744,914.2158813,916.3521729,912.7325439,806.8446045,806.1484985,806.4141235,811.4181519,807.3082275,806.0039673,804.9344482,888.2478027,888.920166,883.5518188,885.1052856,888.2331543,885.7996216,887.6065674,828.7244873,826.930603,828.5891724,829.1516724,827.9703369,825.5496216,825.3032227,895.6409912,898.6953735,907.8500366,898.855896,900.0991821,902.2683716,897.3230591,800.7814331,805.649231,801.3683472,799.5483398,802.3641968,797.9451294,804.6551514,892.5689697,886.6365967,890.1184692,884.9397583,885.1520386,885.5789795,890.6836548,845.7429199,848.628418,843.5361328,843.2919312,846.1526489,845.4213257,844.786438,911.2297363,917.0023193,913.1835938,914.4229126,913.5501709,915.2020874,910.6622925,812.8792114,813.2791138,814.2515259,812.3334351,814.3639526,813.7850342,815.9613647,910.4282227,915.0245361,909.6989136,909.4332275,906.7053833,912.2601318,921.5805664
109,675.9741821,674.1244507,677.0087891,678.4398804,678.664856,677.569458,679.9074097,743.7980347,746.5167847,746.2312622,748.0775146,747.4262695,744.5369263,748.9644165,673.001709,673.8029785,667.6271973,666.1818237,672.9769897,676.9171753,675.9713135,736.5769043,735.5939941,735.5534668,732.2471924,736.4406128,733.3476563,737.362915,681.7176514,680.6169434,680.8034058,681.1663208,679.4226685,685.1430054,683.2918701,745.0788574,749.0352173,747.239624,742.276123,744.7276611,749.895813,745.1516113,676.6031494,676.6844482,681.9950562,674.8744507,674.84198,677.852478,671.7236938,739.9609375,737.9130249,741.0264893,740.7229004,742.2014771,742.3739624,742.9107056,681.1664429,682.3002319,680.4505615,679.6444702,684.3102417,681.3718262,683.7561646,746.1207275,748.7748413,743.8346558,750.3106689,745.0490112,746.1047363,746.4249878,655.5164185,659.8079834,658.1630249,657.3189697,660.0213623,661.2161255,656.0977783,718.5489502,721.6411133,720.3513794,724.3258057,722.5881958,719.0756836,720.5109253,674.7021484,673.276123,669.8858643,671.9563599,674.2363892,673.5204468,675.7858887,733.1722412,734.3981323,735.0412598,737.4424438,732.8793335,735.0475464,733.0672607,655.2201538,654.9240723,652.1524658,646.4054565,653.982666,653.3293457,651.4199219,723.4367676,726.2598877,730.8876953,727.0469971,722.7056885,728.0603027,726.7942505,688.7042236,685.2158813,688.4118042,687.2840576,690.1113281,690.0835571,687.9296265,745.2863159,744.2198486,742.6593628,742.4578857,744.0186768,741.338501,744.017395,659.211731,663.7807617,661.8544922,664.1035767,664.8855591,666.7493286,660.8223267,742.2028198,747.0166016,741.6428223,742.7640991,740.006897,739.1637573,737.9267578
61,650.4387817,649.7503662,649.7896118,648.6053467,651.2115479,654.4318237,650.0606079,714.1594849,718.1255493,716.739502,718.3303833,716.9481812,716.862915,717.6206055,655.9765015,653.3643799,644.4723511,647.2880249,651.3747559,651.4592896,653.3439941,716.2685547,709.0380859,713.9747925,711.7138062,715.5620728,708.0786133,714.7147827,657.1962891,652.9591675,656.6021729,658.2411499,654.2333374,657.0621338,656.0004883,717.8483276,716.3719482,718.2583008,715.2236328,720.1728516,719.2592163,717.4945679,657.9071655,661.7647095,658.5855103,653.3879395,657.7595215,657.3154297,654.3265381,723.0463257,724.1368408,722.0939331,724.0324097,721.1984253,721.809021,724.8817749,661.5136108,655.9190063,654.4588623,656.7625122,659.2039795,657.3331909,655.3108521,719.7960815,716.5136108,717.7053833,718.8198853,718.6477661,724.1325684,720.1504517,639.6513672,638.8468018,638.3972778,640.3616333,642.2470093,636.6334839,637.9053955,701.6027832,700.9378662,698.3537598,702.5491333,699.7791138,702.3013916,700.5458374,650.9547119,652.5838623,652.6772461,650.076416,649.7228394,651.4830322,647.868103,709.4039917,708.3314209,711.5011597,706.6040649,710.6069336,711.0571899,709.6591187,631.8357544,625.7804565,631.4003296,628.7167969,629.4347534,626.8967896,625.2591553,703.5865479,700.2266235,701.5412598,699.4143677,703.2033081,698.9238892,698.2894897,663.7235718,669.4750977,663.3032837,667.2042847,662.2015381,659.8088989,662.8188477,720.913147,725.3085938,721.3562012,719.1557617,719.2990723,721.7562866,721.3410034,642.3770752,644.8554688,641.6536865,642.4332886,641.3916016,643.2611694,643.0917969,717.0401001,715.6403198,713.3651123,716.8952637,714.3163452,716.0091553,717.7091675
62,670.2230225,668.5594482,667.5457764,670.2181396,674.5443726,671.3494873,674.8529053,738.2531738,739.2177734,737.5272827,738.0350952,741.5841064,737.9139404,737.8123779,670.5724487,669.9299927,665.4014893,666.8980713,673.3355103,673.1217041,674.3469849,735.4343262,735.0092163,731.7435303,734.2886353,730.2325439,732.2823486,734.5526733,675.4626465,677.9449463,677.8397217,678.6557007,674.0878296,676.0559082,678.0257568,739.1113281,739.3860474,740.9329224,743.5148926,740.9723511,738.7805786,741.3204346,681.6832886,682.9577637,679.4539795,676.5159912,677.3510132,678.8754883,678.987915,742.6104126,746.9365234,746.8414307,746.5328979,744.2216797,748.7424316,745.5153198,683.6439819,676.0422363,674.7652588,675.7033691,680.7084961,675.8092651,679.0688477,742.6495972,740.519165,739.3867798,737.2093506,743.8598022,741.3436279,742.5415649,657.1610718,655.8837891,656.1978149,656.9063721,659.114624,659.4421997,657.0843506,724.6036377,723.0909424,728.8167114,723.5976563,724.3694458,726.6237183,720.5695801,668.7813721,668.4678345,669.7732544,670.3374634,673.2965088,668.7683716,668.6436157,730.0193481,730.055481,729.1958008,732.9248657,729.3530273,729.7727661,732.7927856,651.484314,646.2280273,651.8592529,651.1557617,650.3761597,643.8413086,645.8256836,721.7140503,726.888916,722.6825562,719.598999,720.3625488,720.8294067,721.4647827,689.468689,683.4545898,684.1064453,685.1544189,681.2098999,678.9972534,683.3987427,744.8036499,746.6914063,745.1890869,745.2141113,741.5264282,744.7396851,744.3759155,658.5440674,664.7310181,658.5443115,662.5674438,663.5491333,661.7821655,658.4593506,741.097168,742.8365479,737.7312622,737.734314,739.015564,739.0702515,738.609375
72,844.3570557,838.9732056,834.0330811,844.6776733,840.9441528,842.6203613,842.5152588,924.8788452,923.2446899,923.9950562,923.9807739,924.6085815,926.65448,925.7811279,844.2044678,835.4987793,831.4551392,832.4806519,839.8718262,845.5224609,841.4146118,916.9655151,918.5750122,914.9494629,917.71875,923.3632813,911.5281982,911.6463623,846.4428711,846.0116577,845.6695557,846.6978149,846.4786987,842.5609131,846.5195313,925.9400635,925.2041626,922.5731201,920.920105,923.9840088,925.0332642,928.1464844,851.7122803,848.3328247,847.7998657,847.9272461,844.4821167,846.8883667,842.7141724,932.1499634,926.3682861,931.1508789,926.1678467,928.9309082,927.3846436,929.9506836,849.8150024,846.8762207,844.3323364,844.7044678,845.5420532,844.062561,847.8051147,925.8996582,926.9450073,925.8661499,924.3497314,928.7474976,926.8713379,924.7810669,823.5439453,821.0942383,817.378418,819.7123413,818.7911987,821.5518799,823.0256348,902.1787109,898.0563354,900.196167,905.046936,902.4867554,899.6645508,900.361084,838.2286987,835.5470581,837.7130737,834.8669434,840.1331177,831.8866577,834.7571411,911.5582886,909.7381592,911.3357544,911.4102173,909.2543945,907.0013428,909.7400513,816.0565186,807.8067017,809.8270874,807.8016357,813.2897339,813.9240723,811.7905884,900.9295654,901.7026367,899.1309204,905.5581665,905.0531616,901.8491821,899.3901367,862.8014526,854.9310303,855.0269165,861.6893311,853.5563354,853.0685425,843.7519531,928.6159058,927.5118408,924.0703125,927.0474854,926.2818604,925.8508911,929.9859009,823.737793,824.3417358,826.3023071,826.6298218,825.6467285,827.5115356,823.2485962,921.8852539,924.8912964,922.677124,925.5270996,926.0471191,920.8544312,927.7472534
65,737.0517578,737.4121704,734.6708374,740.3188477,739.8423462,740.4627686,737.921875,816.2853394,812.602417,814.4749146,808.7481079,809.9264526,813.3225098,813.3153076,743.1226807,739.8737793,732.4553223,736.1665039,742.7341919,743.9916992,744.6598511,806.8955688,810.7051392,811.097168,809.4666138,805.0040894,806.8208008,805.7295532,748.4179688,741.2600098,746.3886108,744.4989014,744.5721436,743.756897,742.6571045,813.1845093,818.2770996,818.1000977,816.687439,814.6697998,814.9168701,814.331604,750.5841675,750.557373,743.7545166,745.2640381,743.7509766,746.8771973,745.9310303,820.401062,819.0930176,821.1317749,816.1278076,816.5335693,820.8896484,821.7794189,747.5988159,747.3016968,744.2130737,746.9923096,744.097168,747.5008545,747.9967041,817.5941162,815.2316284,813.1566162,820.2866821,813.4697266,818.6486206,816.371582,720.4797363,725.8695068,719.7481689,721.3233643,726.9754639,725.1777954,722.2897339,794.7770386,797.0963745,793.9168701,797.9421387,796.7404175,793.2260132,795.135437,736.7232056,738.6495361,742.3881226,738.9069824,735.9551392,734.3579712,738.8613892,805.8025513,804.6019897,803.7470703,803.1724243,808.7123413,808.0255127,803.4121094,713.619751,711.8718872,713.5136108,718.5689087,715.2861328,712.218811,713.4480591,793.9650269,797.1129761,797.920105,795.9477539,793.3141479,792.9564819,798.2376709,757.1312866,754.2714844,753.3251343,756.0852661,750.4506226,750.637207,751.4185791,818.2938843,819.2164917,819.9436646,822.0916748,818.2001953,818.8078003,818.4345703,726.9727783,726.3427124,724.4200439,731.6038208,727.7819824,725.9414063,728.1682129,810.5583496,818.9872437,801.385437,817.1364746,813.472229,816.4049072,813.079895
